,Dataline,PlayerLinenumber,Play,ActSceneLine,PlayerLine
12363,12364,2.0,13,15049,45685
88380,88381,17.0,27,14542,30718
16818,16819,25.0,5,5543,36433
59735,59736,42.0,19,5976,68622
83643,83644,20.0,26,8873,61785
27345,27346,43.0,6,11859,12044
96516,96517,5.0,31,746,40283
12312,12313,3.0,13,14569,4513
37663,37664,10.0,10,5161,65288
110107,110108,82.0,2,11164,72410
37967,37968,1.0,10,7814,73412
34389,34390,3.0,8,6835,14186
8185,8186,64.0,12,7009,68894
62602,62603,15.0,20,5889,1330
101499,101500,7.0,32,9863,51058
39253,39254,8.0,10,12622,54781
52909,52910,26.0,18,341,9363
36127,36128,84.0,8,13039,25402
19951,19952,6.0,4,5545,85702
85805,85806,9.0,27,2059,76589
27217,27218,1.0,6,11842,86280
13679,13680,56.0,3,4284,56535
91518,91519,6.0,29,1139,49380
73580,73581,15.0,23,6075,56136
3412,3413,3.0,11,917,56710
33888,33889,112.0,8,3925,92666
40787,40788,22.0,14,2193,81164
92001,92002,110.0,29,1311,74639
54123,54124,32.0,18,9860,13729
107048,107049,14.0,34,7002,86570
24056,24057,15.0,0,13274,43457
83781,83782,39.0,26,8774,79405
73466,73467,88.0,23,4491,99455
111174,111175,25.0,2,13589,99897
4744,4745,25.0,11,7256,59018
93713,93714,57.0,29,13127,31807
10881,10882,23.0,13,5384,58063
94130,94131,152.0,30,561,37741
87979,87980,6.0,27,11976,56919
8677,8678,5.0,12,10337,10896
109523,109524,18.0,2,7313,93761
26826,26827,9.0,6,7404,24177
62600,62601,15.0,20,5887,26135
20363,20364,1.0,4,8205,32135
86700,86701,7.0,27,5303,75462
43772,43773,60.0,16,518,81666
76422,76423,27.0,24,3618,21084
74747,74748,146.0,23,9178,7099
80675,80676,55.0,25,9157,9679
101972,101973,66.0,32,11916,66954
59576,59577,49.0,19,4744,22202
90895,90896,14.0,28,11491,88513
75421,75422,50.0,23,13545,17403
6028,6029,33.0,11,14936,75251
22879,22880,10.0,0,3998,96768
96158,96159,33.0,30,13481,46360
31074,31075,73.0,7,10024,46748
84281,84282,25.0,26,10955,52216
61524,61525,30.0,20,387,88975
681,682,14.0,9,3278,35437
91669,91670,38.0,29,957,17819
70387,70388,1.0,22,5942,2945
23866,23867,22.0,0,11391,26980
12595,12596,15.0,13,15880,43043
94506,94507,16.0,30,3998,33672
80899,80900,15.0,25,14086,80737
97564,97565,8.0,31,5093,29728
17800,17801,61.0,5,8978,57355
85169,85170,74.0,26,14768,2293
94176,94177,12.0,30,1206,97673
100768,100769,45.0,32,6323,92660
58859,58860,7.0,19,3355,24834
34707,34708,111.0,8,6997,99794
37240,37241,18.0,10,3478,32858
16242,16243,23.0,5,1820,54245
5858,5859,59.0,11,14595,7042
8054,8055,42.0,12,6871,64619
102191,102192,20.0,32,13418,99655
72618,72619,57.0,23,1660,49855
96311,96312,72.0,30,13068,80261
101267,101268,31.0,32,7398,84731
40374,40375,57.0,14,507,28314
22334,22335,105.0,4,13817,21229
17253,17254,110.0,5,6985,73536
108608,108609,33.0,2,3036,88861
28822,28823,7.0,7,2026,95031
98103,98104,27.0,31,8960,24374
18667,18668,17.0,4,1006,89296
36336,36337,31.0,8,13551,96919
41874,41875,2.0,14,7281,56745
28696,28697,55.0,7,444,53590
73751,73752,46.0,23,7307,52463
94041,94042,96.0,30,468,89651
77188,77189,2.0,24,7792,88163
96837,96838,68.0,31,598,51190
42501,42502,19.0,14,9398,59351
60709,60710,8.0,19,11080,31986
3202,3203,8.0,9,15494,8172
39283,39284,16.0,10,12653,62964
75285,75286,68.0,23,12927,98040
49966,49967,104.0,17,2139,43315
61069,61070,94.0,19,13131,99616
59148,59149,18.0,19,3987,69513
104840,104841,142.0,33,8107,39897
4995,4996,5.0,11,9023,82964
18825,18826,89.0,4,942,98527
82117,82118,94.0,26,1692,58407
71189,71190,69.0,22,9096,58053
93969,93970,58.0,30,390,13663
54275,54276,15.0,18,10887,26779
53513,53514,55.0,18,3128,37359
41413,41414,9.0,14,4782,8601
94126,94127,149.0,30,556,3652
41611,41612,26.0,14,4780,17851
80054,80055,7.0,25,7381,42958
11784,11785,8.0,13,11036,13439
73368,73369,69.0,23,4386,58125
101376,101377,63.0,32,7518,26790
87745,87746,29.0,27,9398,82562
51024,51025,16.0,17,8155,94143
59997,59998,43.0,19,6771,96987
37533,37534,4.0,10,4358,94458
10226,10227,11.0,13,3617,24564
80194,80195,21.0,25,7353,47785
61361,61362,171.0,19,13438,81206
43504,43505,5.0,16,347,20777
19780,19781,1.0,4,5376,89985
64738,64739,1.0,21,3144,101756
77537,77538,49.0,24,9855,79607
66455,66456,22.0,21,11679,7107
17744,17745,31.0,5,9389,45178
90299,90300,9.0,28,9134,94189
1848,1849,1.0,9,6835,6297
43786,43787,1.0,16,3588,5676
72416,72417,31.0,23,1863,78431
81229,81230,4.0,25,15672,74947
82650,82651,14.0,26,3920,74050
53752,53753,55.0,18,5979,20443
76687,76688,35.0,24,4263,44319
18081,18082,45.0,5,10424,79305
13379,13380,46.0,3,3054,6134
25204,25205,1.0,6,2784,11626
69491,69492,80.0,22,423,38980
101962,101963,63.0,32,11905,71886
7411,7412,12.0,12,5157,75812
12328,12329,1.0,13,15050,66005
79164,79165,9.0,25,3619,67729
96495,96496,3.0,31,513,28821
69190,69191,95.0,1,13165,59162
16347,16348,1.0,5,3588,68018
62913,62914,14.0,20,6836,47951
60756,60757,6.0,19,12209,29482
107282,107283,39.0,34,10317,23273
53033,53034,70.0,18,474,94356
50187,50188,41.0,17,3071,54721
96585,96586,12.0,31,338,18898
28706,28707,59.0,7,455,35538
46601,46602,66.0,15,1038,97467
63884,63885,22.0,20,13407,93881
90359,90360,33.0,28,9403,18612
70585,70586,43.0,22,7271,34820
109465,109466,7.0,2,7785,32772
17883,17884,5.0,5,10325,96939
75166,75167,5.0,23,12930,6048
6827,6828,6.0,12,1948,55283
82318,82319,40.0,26,1924,97939
69191,69192,95.0,1,13166,86894
4512,4513,19.0,11,6324,22248
8211,8212,67.0,12,7038,36985
61046,61047,86.0,19,13106,21522
19436,19437,56.0,4,3736,74775
77735,77736,11.0,24,12331,78590
43982,43983,45.0,16,3143,2483
97074,97075,11.0,31,3611,87326
13223,13224,58.0,3,1608,22231
37918,37919,24.0,10,6759,98074
110358,110359,142.0,2,11430,51484
70456,70457,15.0,22,6327,17414
82891,82892,31.0,26,5140,24495
99740,99741,5.0,32,1875,7726
50874,50875,8.0,17,7113,3323
25479,25480,29.0,6,3632,99769
68048,68049,2.0,1,6813,83985
42158,42159,68.0,14,6963,84059
17332,17333,138.0,5,7072,88034
38705,38706,55.0,10,9018,98724
45411,45412,38.0,16,9947,4838
87880,87881,5.0,27,10536,14478
62844,62845,11.0,20,6762,68031
27917,27918,24.0,6,14320,99746
70740,70741,49.0,22,7305,35162
71208,71209,70.0,22,9117,41332
43402,43403,5.0,14,15139,61196
18057,18058,34.0,5,10399,15595
13419,13420,52.0,3,3098,41706
99592,99593,123.0,32,1014,2710
96926,96927,99.0,31,694,769
100046,100047,50.0,32,1785,4367
106207,106208,14.0,34,4601,86241
39654,39655,26.0,10,13448,103440
104590,104591,58.0,33,7850,38979
17622,17623,18.0,5,8207,16111
74173,74174,160.0,23,7764,10082
39470,39471,25.0,10,12774,93578
93083,93084,26.0,29,7317,37500
19612,19613,5.0,4,4660,47678
34289,34290,31.0,8,5958,96720
45433,45434,43.0,16,9970,27666
66090,66091,11.0,21,9057,92137
106688,106689,9.0,34,6303,14296
27488,27489,6.0,6,12242,66131
81174,81175,1.0,25,15261,72718
78153,78154,64.0,24,13031,33019
63547,63548,56.0,20,9093,35512
31992,31993,37.0,7,15174,17254
77083,77084,13.0,24,7068,18384
29796,29797,39.0,7,4692,82613
23457,23458,55.0,0,6858,66046
63182,63183,7.0,20,8155,77481
2743,2744,11.0,9,12915,63218
24418,24419,118.0,0,13237,20878
62435,62436,6.0,20,5710,23170
29304,29305,48.0,7,2665,75828
28231,28232,11.0,6,15043,49213
23442,23443,52.0,0,6842,69834
110710,110711,235.0,2,11808,52312
14067,14068,2.0,3,7090,97247
30394,30395,30.0,7,7922,52737
7063,7064,83.0,12,3091,88028
77819,77820,49.0,24,12172,1318
103972,103973,11.0,33,5296,52182
96781,96782,56.0,31,542,30125
80570,80571,37.0,25,9042,50577
59761,59762,48.0,19,6004,51320
67046,67047,6.0,1,724,39388
106668,106669,3.0,34,6230,9020
53047,53048,77.0,18,489,52098
57930,57931,2.0,35,13452,99222
29747,29748,26.0,7,5172,40361
57864,57865,48.0,35,10477,80027
70258,70259,48.0,22,4299,101964
3108,3109,28.0,9,14932,96371
60130,60131,84.0,19,6915,98928
7754,7755,54.0,12,6155,18220
15640,15641,77.0,3,14716,32592
74382,74383,81.0,23,7924,4350
72211,72212,3.0,23,1423,48139
60188,60189,3.0,19,9045,88871
88938,88939,3.0,28,680,39347
70764,70765,57.0,22,7331,97640
27876,27877,15.0,6,13887,88456
54082,54083,20.0,18,10300,98372
38758,38759,73.0,10,9077,42358
7638,7639,30.0,12,6028,29788
27355,27356,43.0,6,11870,54325
26528,26529,120.0,6,6185,20162
20026,20027,43.0,4,5721,11198
76243,76244,11.0,24,2188,24165
101875,101876,41.0,32,12136,88416
83060,83061,62.0,26,5980,35926
42208,42209,76.0,14,7019,18798
92516,92517,2.0,29,3931,92188
71703,71704,105.0,22,13150,99231
59550,59551,47.0,19,4717,7210
64698,64699,48.0,21,1901,96494
88566,88567,60.0,27,14730,8921
2725,2726,10.0,9,13472,39954
22361,22362,111.0,4,13844,52786
64644,64645,32.0,21,2196,33167
25455,25456,27.0,6,3605,91745
72386,72387,21.0,23,1831,2964
90332,90333,25.0,28,9373,94443
105811,105812,63.0,34,869,89576
56611,56612,20.0,35,4614,54676
12689,12690,9.0,3,513,102463
109870,109871,13.0,2,11835,50322
20232,20233,33.0,4,7263,49441
76957,76958,38.0,24,8281,86260
70442,70443,13.0,22,6312,32388
19142,19143,20.0,4,2480,57413
8587,8588,59.0,12,9858,95163
86804,86805,4.0,27,5953,91690
43611,43612,31.0,16,343,46919
23656,23657,20.0,0,10140,1346
14240,14241,2.0,3,7881,25679
15439,15440,17.0,3,14886,78160
4415,4416,17.0,11,5202,8273
85255,85256,7.0,26,15194,63944
48867,48868,28.0,15,14898,73550
44876,44877,3.0,16,8150,79993
4381,4382,11.0,11,5360,43978
95767,95768,72.0,30,10554,46517
81841,81842,20.0,26,1778,8015
107653,107654,12.0,34,13620,31921
111251,111252,8.0,2,14836,12335
106706,106707,13.0,34,6323,77569
19423,19424,53.0,4,3722,38340
8091,8092,50.0,12,6909,84686
71134,71135,61.0,22,9035,2198
63430,63431,24.0,20,8966,21994
74857,74858,41.0,23,9856,36490
74241,74242,30.0,23,8154,34209
6509,6510,6.0,12,1294,25879
88605,88606,6.0,28,1,101447
734,735,28.0,9,3624,100109
50569,50570,46.0,17,4707,58419
90937,90938,33.0,28,10916,44432
60483,60484,69.0,19,9975,101414
97695,97696,20.0,31,5949,38928
1612,1613,17.0,9,6312,52435
96872,96873,86.0,31,636,20557
86805,86806,4.0,27,5964,99975
45904,45905,10.0,16,13575,68781
52724,52725,98.0,17,14762,34720
33090,33091,9.0,8,2104,53468
1493,1494,178.0,9,5075,93071
78752,78753,14.0,25,1833,59801
109487,109488,8.0,2,7807,92544
44104,44105,71.0,16,3275,83997
95535,95536,8.0,30,10877,36911
3887,3888,3.0,11,3078,22271
16736,16737,6.0,5,5658,9007
36643,36644,144.0,8,13868,29368
100895,100896,11.0,32,7091,19532
13055,13056,26.0,3,1850,5824
60359,60360,32.0,19,10326,68210
50684,50685,73.0,17,4828,40922
8682,8683,5.0,12,10381,97123
45027,45028,31.0,16,7885,64353
14526,14527,3.0,3,8645,41157
14194,14195,42.0,3,6785,86893
57180,57181,38.0,35,7840,72101
25934,25935,11.0,6,4587,103470
38105,38106,6.0,10,8381,54800
92196,92197,64.0,29,3635,98255
50622,50623,60.0,17,4763,71090
108335,108336,78.0,2,1166,33469
76306,76307,23.0,24,4668,44311
98008,98009,8.0,31,9068,56510
105661,105662,46.0,34,333,17307
791,792,13.0,9,4009,95078
99392,99393,19.0,32,1250,27193
62329,62330,15.0,20,5475,22632
11075,11076,50.0,13,7269,89956
37256,37257,22.0,10,3604,100411
110316,110317,133.0,2,11384,29684
90134,90135,43.0,28,6788,17195
38903,38904,12.0,10,10251,87119
7435,7436,22.0,12,4652,3772
98870,98871,22.0,31,13563,4785
37560,37561,16.0,10,4589,44067
30884,30885,24.0,7,10309,45874
49850,49851,82.0,17,2020,37227
79648,79649,29.0,25,4638,39531
67655,67656,1.0,1,4086,75023
28811,28812,4.0,7,1904,95177
82404,82405,78.0,26,2020,26641
42060,42061,54.0,14,6858,46542
91734,91735,47.0,29,1026,4622
79919,79920,14.0,25,6766,83325
7811,7812,66.0,12,6216,43844
27939,27940,29.0,6,13544,50962
17084,17085,34.0,5,6800,86379
12624,12625,1.0,13,15926,6957
69062,69063,53.0,1,13033,91773
67751,67752,17.0,1,4249,24703
13378,13379,46.0,3,3053,57229
110534,110535,179.0,2,11617,25467
105355,105356,86.0,33,13055,52729
45308,45309,16.0,16,10323,14656
90924,90925,30.0,28,11779,9827
31775,31776,21.0,7,14956,12421
97617,97618,5.0,31,6264,81615
106097,106098,83.0,34,3080,80539
79548,79549,35.0,25,3699,23176
105566,105567,2.0,34,369,86304
82660,82661,16.0,26,4031,54585
6447,6448,33.0,12,492,78351
34966,34967,28.0,8,8164,66165
64939,64940,67.0,21,3132,49579
29560,29561,32.0,7,3694,57766
84917,84918,34.0,26,14520,83493
88026,88027,20.0,27,12128,10169
54568,54569,93.0,18,10623,7700
82863,82864,17.0,26,4937,1964
55898,55899,8.0,35,1568,59656
98703,98704,27.0,31,12938,22656
39270,39271,13.0,10,12640,56976
83212,83213,29.0,26,7275,37163
53827,53828,77.0,18,6056,48428
37394,37395,23.0,10,4234,5392
105705,105706,2.0,34,1083,13618
25311,25312,9.0,6,2962,65782
111349,111350,34.0,2,14556,13396
25993,25994,37.0,6,4645,100294
57030,57031,4.0,35,7781,69211
57398,57399,15.0,35,9367,72703
73968,73969,104.0,23,7543,32743
100265,100266,9.0,32,4235,68015
24030,24031,5.0,0,13030,27685
109337,109338,36.0,2,6875,72472
65175,65176,67.0,21,3757,43709
53212,53213,52.0,18,871,20443
108106,108107,36.0,2,916,85572
43533,43534,13.0,16,658,90224
15561,15562,44.0,3,14631,73515
56773,56774,12.0,35,4948,68172
92187,92188,59.0,29,3625,80245
56111,56112,8.0,35,2182,59994
41726,41727,13.0,14,6315,15156
81967,81968,50.0,26,1526,38722
71031,71032,37.0,22,9395,75064
14940,14941,65.0,3,10417,93617
79061,79062,9.0,25,2175,24633
44448,44449,7.0,16,6291,77083
97039,97040,4.0,31,3333,90487
35418,35419,9.0,8,12053,6275
83448,83449,14.0,26,8388,63546
87839,87840,18.0,27,10196,4658
85608,85609,9.0,27,1339,25152
4780,4781,34.0,11,6761,16227
40669,40670,10.0,14,1745,66456
80915,80916,22.0,25,14264,33676
42307,42308,94.0,14,7128,69630
53522,53523,64.0,18,3138,10535
2744,2745,11.0,9,12916,10935
60744,60745,1.0,19,12386,64020
90533,90534,14.0,28,10207,58272
106248,106249,33.0,34,4937,59394
9494,9495,2.0,12,14888,72754
58265,58266,11.0,35,15952,6886
46517,46518,39.0,15,947,73468
29312,29313,50.0,7,2673,35200
7850,7851,3.0,12,7201,30451
47532,47533,30.0,15,6328,5239
45449,45450,46.0,16,9988,46180
59989,59990,41.0,19,6762,60721
52706,52707,90.0,17,14742,34914
103024,103025,2.0,33,1789,97767
2920,2921,11.0,9,14669,1209
72349,72350,9.0,23,1556,60396
39409,39410,4.0,10,12769,42507
87486,87487,30.0,27,8446,10352
52014,52015,52.0,17,12262,75531
39845,39846,28.0,10,13617,93188
78647,78648,2.0,25,1084,40081
13991,13992,28.0,3,5333,24763
4613,4614,39.0,11,6007,88837
100258,100259,9.0,32,4228,73940
84285,84286,26.0,26,10960,82579
81076,81077,33.0,25,14894,24216
83749,83750,30.0,26,8739,57305
20182,20183,14.0,4,6913,60460
86879,86880,30.0,27,6334,19718
108442,108443,99.0,2,1282,53712
76039,76040,3.0,24,1161,55422
108559,108560,25.0,2,3500,2236
10799,10800,1.0,13,5453,65796
48359,48360,41.0,15,10364,28117
12735,12736,25.0,3,795,103659
20187,20188,17.0,4,6957,89437
77227,77228,10.0,24,7692,44443
51092,51093,29.0,17,7846,94942
108752,108753,1.0,2,4086,80092
17721,17722,19.0,5,9364,92754
5871,5872,64.0,11,14608,16555
4616,4617,40.0,11,6011,9286
8297,8298,5.0,12,7359,19186
102179,102180,19.0,32,13296,19488
87666,87667,3.0,27,9278,89258
82047,82048,69.0,26,1615,52060
56898,56899,22.0,35,5933,58757
42189,42190,74.0,14,6998,64249
34494,34495,32.0,8,6774,13680
53922,53923,25.0,18,9393,66014
30082,30083,8.0,7,7276,49870
43177,43178,30.0,14,14521,14123
96525,96526,6.0,31,777,25608
101208,101209,29.0,32,7333,7724
98420,98421,20.0,31,10906,102093
105467,105468,119.0,33,13171,42631
60542,60543,19.0,19,10758,103374
10983,10984,24.0,13,6344,26618
79312,79313,33.0,25,3172,19326
42769,42770,38.0,14,9927,16765
65652,65653,30.0,21,7791,79446
76734,76735,5.0,24,4737,57669
30467,30468,14.0,7,8389,16606
98040,98041,16.0,31,9365,57656
7713,7714,43.0,12,6110,14634
99647,99648,1.0,32,1678,65808
36812,36813,19.0,10,822,74433
1587,1588,11.0,9,6241,75865
110053,110054,53.0,2,11105,103660
99748,99749,5.0,32,1460,56476
43875,43876,14.0,16,3634,86498
93008,93009,16.0,29,7748,70617
44856,44857,14.0,16,7795,20610
27457,27458,80.0,6,11981,94528
85359,85360,41.0,27,779,56399
8200,8201,66.0,12,7026,9204
9679,9680,70.0,13,383,90468
3333,3334,22.0,11,351,46161
71272,71273,111.0,22,9187,14429
6805,6806,66.0,12,1588,99521
95603,95604,35.0,30,10376,56360
26419,26420,75.0,6,6070,30704
54181,54182,43.0,18,9923,102909
68565,68566,6.0,1,9023,95659
16864,16865,31.0,5,5593,25956
93328,93329,46.0,29,9076,45987
11954,11955,2.0,13,12479,66620
14266,14267,5.0,3,8141,42841
59536,59537,40.0,19,4701,17840
103190,103191,13.0,33,2164,24966
110234,110235,117.0,2,11296,29023
80159,80160,16.0,25,7316,74314
58229,58230,1.0,35,15938,17590
43618,43619,32.0,16,351,27706
43868,43869,13.0,16,3626,54777
49752,49753,61.0,17,1917,49234
13203,13204,52.0,3,1586,64503
96502,96503,3.0,31,591,15304
3914,3915,15.0,11,3378,11429
24395,24396,108.0,0,13212,9168
61674,61675,59.0,20,552,101716
76789,76790,4.0,24,5192,70885
20543,20544,14.0,4,8813,18192
82483,82484,7.0,26,3145,88806
76638,76639,19.0,24,4598,12787
73102,73103,85.0,23,3275,28227
96797,96798,60.0,31,556,19961
12960,12961,13.0,3,1418,81876
55565,55566,364.0,18,14279,24514
17783,17784,48.0,5,8960,55904
14523,14524,3.0,3,8860,49893
68918,68919,14.0,1,13462,9736
64200,64201,16.0,21,580,94098
84768,84769,5.0,26,13052,72894
31193,31194,109.0,7,10150,5241
78008,78009,24.0,24,13451,43225
49203,49204,46.0,17,404,72384
55706,55707,392.0,18,14435,4370
85164,85165,73.0,26,14764,71010
38272,38273,34.0,10,8481,72946
23838,23839,13.0,0,11102,2546
108758,108759,3.0,2,3643,55912
32083,32084,54.0,7,15273,52728
87598,87599,57.0,27,8314,27431
93876,93877,29.0,30,791,61555
100327,100328,20.0,32,3686,26026
73133,73134,1.0,23,3665,96220
48823,48824,16.0,15,14853,82318
45075,45076,5.0,16,8946,27207
37526,37527,4.0,10,4281,91509
84350,84351,49.0,26,11030,34406
109796,109797,4.0,2,11036,28262
104888,104889,5.0,33,9001,96528
110278,110279,128.0,2,11343,70238
14413,14414,8.0,3,8538,49550
4427,4428,18.0,11,5213,30491
55027,55028,110.0,18,13707,25996
20086,20087,66.0,4,5580,81034
6363,6364,24.0,12,401,4668
51253,51254,21.0,17,8583,80831
9688,9689,74.0,13,393,44209
38030,38031,7.0,10,7837,99048
76813,76814,12.0,24,5303,43184
105641,105642,35.0,34,811,99637
28850,28851,14.0,7,2179,42051
104420,104421,3.0,33,7337,47141
4225,4226,29.0,11,5166,35778
79999,80000,24.0,25,6854,6690
80999,81000,6.0,25,14658,82458
3194,3195,8.0,9,15405,89701
71782,71783,19.0,22,14053,61704
53912,53913,25.0,18,9382,93991
10156,10157,1.0,13,3620,31788
12059,12060,4.0,13,12722,9355
2665,2666,5.0,9,13107,88877
14077,14078,6.0,3,6791,96715
20479,20480,23.0,4,8620,63440
7402,7403,10.0,12,5149,36107
89253,89254,22.0,28,1441,30320
10797,10798,1.0,13,5451,66547
111344,111345,31.0,2,14551,38952
72898,72899,36.0,23,3054,58538
110851,110852,25.0,2,12920,76410
18031,18032,27.0,5,10371,23822
102388,102389,93.0,32,13579,3672
85536,85537,92.0,27,464,52268
102376,102377,90.0,32,13568,23183
24576,24577,31.0,6,815,20974
57476,57477,40.0,35,8972,2181
79313,79314,33.0,25,3173,14139
89773,89774,107.0,28,3258,24715
2664,2665,4.0,9,13096,34434
54536,54537,93.0,18,10588,21509
89923,89924,5.0,28,6064,62107
20461,20462,20.0,4,8601,34310
36190,36191,104.0,8,13102,35070
37392,37393,22.0,10,4232,54968
85809,85810,10.0,27,2104,2430
21009,21010,53.0,4,6613,28706
21180,21181,19.0,4,10514,21330
17424,17425,23.0,5,7784,90330
45374,45375,29.0,16,9909,25701
51489,51490,9.0,17,9179,90473
83217,83218,30.0,26,7280,71536
94621,94622,61.0,30,3694,87826
54388,54389,41.0,18,10430,86752
19306,19307,21.0,4,4131,45760
13433,13434,54.0,3,3114,68825
70251,70252,45.0,22,4291,50730
61677,61678,60.0,20,554,66582
5614,5615,9.0,11,13207,74222
97073,97074,11.0,31,3610,63620
87157,87158,22.0,27,6806,74084
86768,86769,3.0,27,5442,85971
49099,49100,20.0,17,790,14297
110201,110202,106.0,2,11260,71513
35465,35466,23.0,8,12133,92707
103504,103505,116.0,33,2440,57148
12017,12018,27.0,13,12653,13693
46407,46408,31.0,15,1422,65356
46777,46778,21.0,15,1880,16528
102604,102605,47.0,32,14533,100661
64276,64277,52.0,21,332,925
81935,81936,41.0,26,1492,39466
79437,79438,8.0,25,4009,85015
81226,81227,4.0,25,15669,36568
92938,92939,60.0,29,6799,85936
49336,49337,72.0,17,543,37295
25462,25463,27.0,6,3613,97492
21789,21790,11.0,4,9791,86308
66343,66344,83.0,21,9943,99029
40014,40015,74.0,10,13803,95122
3090,3091,27.0,9,14914,73462
21839,21840,28.0,4,9843,75860
43418,43419,8.0,14,15305,1970
39508,39509,32.0,10,12691,22149
66832,66833,18.0,21,15677,30047
57000,57001,10.0,35,7102,51948
36159,36160,94.0,8,13072,52378
92699,92700,2.0,29,6042,962
23334,23335,12.0,0,7261,46950
47617,47618,63.0,15,5995,63596
5462,5463,4.0,11,12424,61775
96928,96929,99.0,31,696,31596
102959,102960,6.0,33,1434,76801
81139,81140,1.0,25,15039,78231
111390,111391,38.0,2,14601,41321
69911,69912,92.0,22,3149,103218
98268,98269,52.0,31,9891,69204
9506,9507,3.0,12,14625,88820
107270,107271,31.0,34,10304,17634
2487,2488,15.0,9,10492,65299
61600,61601,41.0,20,470,91738
46630,46631,77.0,15,1070,94002
84737,84738,4.0,26,11898,38416
53239,53240,61.0,18,901,36819
72208,72209,1.0,23,1194,60842
22541,22542,7.0,0,339,13008
2890,2891,21.0,9,13544,5095
48516,48517,112.0,15,10528,23210
46281,46282,12.0,15,469,97097
19016,19017,3.0,4,2070,59951
33150,33151,21.0,8,2220,31409
13871,13872,2.0,3,4981,94647
1634,1635,22.0,9,6336,7237
45231,45232,3.0,16,9885,75667
78667,78668,6.0,25,1306,13978
35140,35141,56.0,8,7974,84380
13832,13833,99.0,3,4448,81176
61728,61729,17.0,20,1745,90513
3529,3530,32.0,11,891,47402
25663,25664,88.0,6,3217,39799
1914,1915,3.0,9,7274,11793
109421,109422,7.0,2,7392,19684
63203,63204,11.0,20,8177,33485
75266,75267,60.0,23,12909,42497
1736,1737,43.0,9,6026,20637
40618,40619,43.0,14,1011,29534
22621,22622,5.0,0,1084,4571
27620,27621,54.0,6,12213,58869
64433,64434,123.0,21,497,36381
56891,56892,20.0,35,6346,65283
