,Dataline,PlayerLinenumber,Play,ActSceneLine,PlayerLine
42101,42102,62.0,14,6904,47064
45665,45666,52.0,16,10393,25702
16084,16085,75.0,5,934,99869
82705,82706,29.0,26,4248,65344
6276,6277,14.0,12,807,5344
72120,72121,30.0,23,344,1046
29907,29908,3.0,7,5953,58020
34986,34987,28.0,8,8186,49805
89677,89678,57.0,28,3153,48982
95480,95481,7.0,30,10403,59782
81082,81083,35.0,25,14516,39367
104525,104526,34.0,33,8160,92741
110445,110446,157.0,2,11526,53828
89044,89045,33.0,28,374,101523
19792,19793,3.0,4,5410,82767
72432,72433,34.0,23,1880,40039
57168,57169,36.0,35,7828,21393
64215,64216,20.0,21,746,93377
95449,95450,7.0,30,10196,77212
87361,87362,1.0,27,8172,37190
7990,7991,31.0,12,6800,47825
25702,25703,4.0,6,3643,102711
79195,79196,17.0,25,3046,42096
562,563,32.0,9,1605,37682
48727,48728,40.0,15,12929,71713
39984,39985,61.0,10,13770,102647
86318,86319,46.0,27,3730,13083
24759,24760,81.0,6,511,48456
85622,85623,18.0,27,1419,323
101363,101364,51.0,32,7502,92733
40876,40877,2.0,14,3255,22754
103003,103004,19.0,33,1328,36706
93144,93145,10.0,29,9361,14700
90643,90644,5.0,28,10436,33939
209,210,31.0,9,1452,93608
40971,40972,28.0,14,3639,79724
43118,43119,13.0,14,14841,20635
29669,29670,4.0,7,4704,54323
87920,87921,3.0,27,11357,44070
3393,3394,31.0,11,414,66992
84201,84202,13.0,26,11457,51106
92377,92378,135.0,29,3224,58608
58559,58560,55.0,19,1450,80767
8885,8886,30.0,12,12683,70193
6295,6296,14.0,12,328,20636
11554,11555,22.0,13,9369,16426
80802,80803,6.0,25,13450,76368
65479,65480,44.0,21,5939,98478
44422,44423,1.0,16,6019,17102
85097,85098,61.0,26,14694,67762
16055,16056,63.0,5,902,3267
89176,89177,5.0,28,873,77996
70154,70155,6.0,22,4547,19694
55202,55203,191.0,18,13893,57552
15738,15739,114.0,3,14819,65297
107646,107647,8.0,34,13543,58546
17941,17942,10.0,5,10692,63153
90422,90423,53.0,28,8992,89537
83268,83269,3.0,26,7736,26843
4801,4802,41.0,11,6776,44317
35691,35692,3.0,8,12490,51942
73240,73241,34.0,23,4646,93638
33899,33900,114.0,8,3937,93114
79135,79136,5.0,25,3489,71405
86573,86574,63.0,27,4675,1169
20411,20412,4.0,4,8547,42992
44880,44881,3.0,16,8194,51750
39724,39725,6.0,10,13953,64599
74024,74025,122.0,23,7601,62460
100159,100160,63.0,32,3038,93883
23565,23566,27.0,0,9397,79512
64173,64174,3.0,21,781,13522
30322,30323,15.0,7,7843,45807
102728,102729,6.0,32,15881,7673
41699,41700,10.0,14,6252,2616
74980,74981,86.0,23,9983,77963
77264,77265,5.0,24,11124,52805
5422,5423,3.0,11,12165,81777
73420,73421,75.0,23,4440,81276
47488,47489,23.0,15,6208,62867
99342,99343,38.0,32,341,39520
72679,72680,75.0,23,1725,94248
7123,7124,105.0,12,3152,12849
54231,54232,4.0,18,10614,60214
51238,51239,15.0,17,8566,103383
30915,30916,34.0,7,9857,72422
68648,68649,26.0,1,9414,23021
93808,93809,3.0,30,546,34431
62578,62579,9.0,20,5865,59794
83625,83626,16.0,26,8854,16719
34950,34951,25.0,8,8146,39904
110132,110133,92.0,2,11189,45972
89242,89243,21.0,28,1429,48304
19762,19763,55.0,4,5219,44963
103879,103880,25.0,33,5152,26220
76464,76465,45.0,24,3054,62820
91980,91981,104.0,29,1287,35179
84953,84954,37.0,26,14554,28010
68477,68478,101.0,1,7125,38093
23227,23228,58.0,0,5970,14249
60535,60536,17.0,19,10692,91461
91690,91691,41.0,29,980,24673
7493,7494,3.0,12,6292,66322
26384,26385,62.0,6,6034,68284
33765,33766,60.0,8,3791,97577
5196,5197,1.0,11,9863,42771
40143,40144,6.0,14,624,907
69293,69294,104.0,1,13270,60482
44324,44325,105.0,16,3516,60988
100141,100142,52.0,32,3626,86161
73506,73507,96.0,23,4534,22557
44863,44864,18.0,16,7802,56739
46801,46802,24.0,15,1482,14060
14103,14104,13.0,3,7057,85074
96787,96788,58.0,31,545,49850
39879,39880,36.0,10,13656,103603
32331,32332,119.0,7,15543,88524
8388,8389,20.0,12,9383,13959
32685,32686,5.0,8,1317,46843
86966,86967,56.0,27,5998,86601
64421,64422,118.0,21,484,96751
71890,71891,13.0,22,15041,40346
22367,22368,115.0,4,13849,76591
100062,100063,7.0,32,3631,71907
103360,103361,68.0,33,2288,103284
99828,99829,8.0,32,1548,2701
94473,94474,2.0,30,3643,27072
49740,49741,54.0,17,1903,9329
105329,105330,77.0,33,13028,96414
73767,73768,54.0,23,7324,39894
13828,13829,97.0,3,4444,27356
28141,28142,24.0,6,14600,81979
23761,23762,16.0,0,10870,103313
110912,110913,37.0,2,12984,18028
49917,49918,93.0,17,2089,50867
74280,74281,46.0,23,8197,57436
19094,19095,5.0,4,2497,46609
93621,93622,37.0,29,13031,41145
36762,36763,11.0,10,735,76912
90213,90214,64.0,28,6873,11364
33047,33048,24.0,8,1492,21370
61637,61638,49.0,20,510,100292
98960,98961,40.0,31,13655,10209
2055,2056,17.0,9,6893,97758
17134,17135,53.0,5,6854,92727
99684,99685,2.0,32,1790,68233
89749,89750,102.0,28,3231,65332
75538,75539,108.0,23,13669,58377
36648,36649,144.0,8,13873,6784
35756,35757,15.0,8,12660,5127
18830,18831,89.0,4,947,100597
25271,25272,6.0,6,2919,58885
50665,50666,70.0,17,4807,17503
78718,78719,7.0,25,1601,75320
14036,14037,1.0,3,6152,84734
49203,49204,46.0,17,404,72384
30229,30230,3.0,7,7959,90700
35456,35457,21.0,8,12123,3185
53091,53092,98.0,18,538,83108
70537,70538,16.0,22,7024,101055
86785,86786,8.0,27,5461,33349
29841,29842,51.0,7,4742,39310
93262,93263,30.0,29,9008,79224
90556,90557,26.0,28,10296,3927
62276,62277,15.0,20,5328,23201
46292,46293,15.0,15,591,74492
50332,50333,52.0,17,3678,53698
92464,92465,156.0,29,3316,77614
6694,6695,32.0,12,1472,14518
37597,37598,2.0,10,4748,16964
31156,31157,94.0,7,10113,18906
108238,108239,64.0,2,1058,75422
46794,46795,23.0,15,1474,60393
51734,51735,21.0,17,10870,81593
106894,106895,66.0,34,6106,35439
42989,42990,42.0,14,13000,5373
41041,41042,37.0,14,3107,43241
111083,111084,8.0,2,14009,101713
56598,56599,13.0,35,4601,28890
57660,57661,5.0,35,10503,103638
8587,8588,59.0,12,9858,95163
75373,75374,20.0,23,14020,70409
11994,11995,18.0,13,12629,62829
105940,105941,22.0,34,1863,10204
43230,43231,44.0,14,14576,17843
37447,37448,26.0,10,3678,85543
23364,23365,25.0,0,7291,2402
18015,18016,24.0,5,10353,57690
76248,76249,13.0,24,2194,64229
101936,101937,58.0,32,11878,89152
64655,64656,39.0,21,2208,59200
75997,75998,24.0,24,409,73368
31463,31464,1.0,7,12996,3872
33871,33872,105.0,8,3906,99343
30922,30923,37.0,7,9865,30171
41425,41426,9.0,14,4915,29644
87074,87075,9.0,27,7249,75314
6038,6039,35.0,11,14947,9135
30121,30122,5.0,7,7548,63757
47752,47753,83.0,15,6142,4141
51408,51409,36.0,17,8858,39268
35902,35903,1.0,8,13018,102843
73613,73614,22.0,23,6300,7267
26834,26835,11.0,6,7492,53372
77893,77894,76.0,24,12249,56295
65586,65587,7.0,21,7803,99116
85038,85039,47.0,26,14633,3215
105217,105218,34.0,33,13484,81018
4387,4388,11.0,11,5367,43623
46293,46294,15.0,15,602,88618
82518,82519,17.0,26,3500,15163
30184,30185,9.0,7,7820,67014
38686,38687,55.0,10,8997,97267
92415,92416,143.0,29,3266,64666
84335,84336,46.0,26,11014,54022
21588,21589,8.0,4,9669,87059
54300,54301,32.0,18,10912,56682
42928,42929,36.0,14,12933,88656
64442,64443,126.0,21,507,96033
90721,90722,32.0,28,10905,81196
19363,19364,34.0,4,3656,68656
4097,4098,20.0,11,4607,69037
3026,3027,16.0,9,15067,66943
55411,55412,273.0,18,14115,69895
14215,14216,2.0,3,7792,75921
41675,41676,3.0,14,6008,78079
54496,54497,83.0,18,10544,35331
43536,43537,13.0,16,691,83366
48643,48644,17.0,15,13207,6711
102316,102317,51.0,32,14142,1548
75157,75158,1.0,23,13240,41852
17973,17974,15.0,5,10885,101116
101329,101330,42.0,32,7465,2490
18158,18159,1.0,5,13542,41386
85862,85863,23.0,27,2215,8398
109668,109669,1.0,2,10514,90992
19487,19488,78.0,4,3792,83578
54685,54686,31.0,18,13455,92014
39973,39974,59.0,10,13757,55189
60953,60954,54.0,19,13005,55206
9150,9151,1.0,12,13441,43423
100120,100121,41.0,32,3604,69921
34862,34863,8.0,8,7793,51697
105848,105849,70.0,34,908,88194
12597,12598,15.0,13,15883,9269
14868,14869,36.0,3,10340,95200
11642,11643,44.0,13,8991,35657
78752,78753,14.0,25,1833,59801
13946,13947,11.0,3,5258,103197
6879,6880,20.0,12,2190,350
3386,3387,30.0,11,407,14862
31056,31057,68.0,7,10005,40846
97198,97199,2.0,31,4281,65926
105653,105654,41.0,34,824,38874
72649,72650,63.0,23,1694,39100
5535,5536,13.0,11,12644,16936
8309,8310,9.0,12,7492,44248
81678,81679,64.0,26,931,24603
32699,32700,8.0,8,1418,16712
19046,19047,7.0,4,2185,70487
42363,42364,108.0,14,7188,64711
31639,31640,3.0,7,15011,84273
43456,43457,10.0,14,15660,87519
95372,95373,1.0,30,9407,56551
99598,99599,125.0,32,1021,91557
31500,31501,5.0,7,13609,24263
48118,48119,3.0,15,9167,33705
30267,30268,7.0,7,8162,17470
103056,103057,17.0,33,1745,95311
39561,39562,1.0,10,12879,67290
18450,18451,37.0,5,14914,38913
109761,109762,35.0,2,10356,56258
10823,10824,7.0,13,5476,39763
9692,9693,76.0,13,397,30200
803,804,19.0,9,4131,69776
92298,92299,108.0,29,3138,97546
78114,78115,54.0,24,12988,67432
73234,73235,31.0,23,4640,700
9938,9939,15.0,13,1790,15777
79607,79608,15.0,25,4597,42370
64603,64604,13.0,21,2115,97077
32668,32669,1.0,8,1139,24111
35722,35723,7.0,8,12625,25630
51523,51524,23.0,17,9378,19252
59529,59530,40.0,19,4694,36348
10183,10184,5.0,13,3311,65085
33843,33844,101.0,8,3875,102709
41323,41324,18.0,14,4611,42033
23974,23975,75.0,0,10977,57463
48152,48153,13.0,15,9234,30996
41180,41181,29.0,14,3646,90426
82276,82277,18.0,26,2230,21458
22766,22767,22.0,0,3489,48243
3428,3429,7.0,11,1072,25614
28099,28100,20.0,6,14555,76882
54897,54898,44.0,18,13571,68876
88046,88047,22.0,27,12150,3621
3143,3144,36.0,9,14967,19467
40910,40911,15.0,14,3333,78186
49116,49117,23.0,17,809,62640
2774,2775,18.0,9,12946,31520
36853,36854,7.0,10,1106,25112
73180,73181,16.0,23,4584,91403
96876,96877,87.0,31,640,71792
48070,48071,91.0,15,6956,11276
24401,24402,109.0,0,13219,49426
27843,27844,5.0,6,14319,25644
32594,32595,53.0,8,385,539
67865,67866,16.0,1,6290,100559
88633,88634,14.0,28,67,80872
88113,88114,1.0,27,13240,4661
21417,21418,6.0,4,12814,14340
51542,51543,28.0,17,9399,13649
58847,58848,3.0,19,3222,78846
70162,70163,11.0,22,4586,51960
5321,5322,4.0,11,10980,73908
52110,52111,89.0,17,12361,34893
55633,55634,377.0,18,14354,2348
1682,1683,36.0,9,5968,34153
58898,58899,26.0,19,3616,45148
48040,48041,76.0,15,6926,74294
17524,17525,1.0,5,8394,84743
69948,69949,98.0,22,3188,94542
55654,55655,377.0,18,14377,56498
65013,65014,19.0,21,4042,90288
27994,27995,3.0,6,14780,28133
61161,61162,127.0,19,13227,6293
92105,92106,1.0,29,3144,59965
43425,43426,8.0,14,15383,31494
4070,4071,10.0,11,4547,74844
62964,62965,27.0,20,6893,17410
39197,39198,4.0,10,12342,8265
87553,87554,46.0,27,8265,32145
95106,95107,1.0,30,8205,47415
108055,108056,24.0,2,1454,53011
36190,36191,104.0,8,13102,35070
47930,47931,39.0,15,6805,9197
30461,30462,13.0,7,8382,31904
79172,79173,11.0,25,3628,35189
18570,18571,1.0,4,546,64378
59055,59056,99.0,19,3180,62797
8694,8695,1.0,12,11357,30612
107109,107110,27.0,34,7285,34211
71073,71074,49.0,22,8967,64222
95364,95365,1.0,30,8945,43259
42706,42707,22.0,14,9862,58452
61071,61072,96.0,19,13133,65488
98281,98282,56.0,31,9904,77034
61705,61706,11.0,20,1501,100210
72908,72909,41.0,23,3065,89351
30715,30716,18.0,7,8612,36030
78887,78888,32.0,25,1555,75281
100743,100744,32.0,32,6295,88813
12626,12627,1.0,13,15932,6956
3823,3824,5.0,11,2454,58739
84449,84450,88.0,26,11140,74987
11803,11804,1.0,13,11953,42804
32669,32670,1.0,8,1150,26388
110859,110860,28.0,2,12928,31251
419,420,8.0,9,1873,84840
86256,86257,26.0,27,3669,34402
7120,7121,105.0,12,3149,60886
53039,53040,70.0,18,481,96446
110991,110992,52.0,2,13071,78411
68842,68843,2.0,1,13463,67233
44975,44976,20.0,16,7830,36910
601,602,42.0,9,1648,24657
106773,106774,35.0,34,5976,37492
44539,44540,16.0,16,5967,52282
57246,57247,2.0,35,8405,39990
97735,97736,26.0,31,5992,86034
63917,63918,25.0,20,13468,89354
19091,19092,3.0,4,2464,26278
66020,66021,38.0,21,8453,97034
57812,57813,27.0,35,10420,75986
16407,16408,6.0,5,3605,40198
108898,108899,16.0,2,4603,19893
68140,68141,21.0,1,6763,61934
100641,100642,78.0,32,4389,2528
22226,22227,78.0,4,13708,72505
13282,13283,10.0,3,3233,51778
50582,50583,49.0,17,4721,69
24552,24553,27.0,6,788,82166
22728,22729,7.0,0,3078,69833
96685,96686,29.0,31,443,73369
72680,72681,76.0,23,1726,78039
85992,85993,24.0,27,2517,88468
49518,49519,31.0,17,907,102167
17170,17171,66.0,5,6895,41600
51128,51129,40.0,17,7886,80318
90735,90736,36.0,28,10344,46090
56817,56818,8.0,35,6097,40227
453,454,10.0,9,1486,57797
13607,13608,29.0,3,4595,83056
26808,26809,1.0,6,7514,22303
25786,25787,20.0,6,4249,74625
28527,28528,11.0,7,772,12665
52677,52678,79.0,17,14714,57648
99117,99118,32.0,31,14556,19524
14682,14683,3.0,3,10314,82159
77861,77862,68.0,24,12214,56164
6818,6819,4.0,12,2222,92524
65186,65187,69.0,21,3769,98734
21758,21759,5.0,4,9757,93324
31231,31232,110.0,7,10191,2887
79321,79322,39.0,25,3181,48355
33294,33295,27.0,8,2261,31900
59704,59705,31.0,19,5941,60380
106324,106325,62.0,34,4658,57824
63296,63297,22.0,20,8433,4497
97493,97494,71.0,31,4472,64831
60797,60798,10.0,19,13163,46532
108311,108312,73.0,2,1140,57379
57046,57047,11.0,35,7415,534
12964,12965,13.0,3,1422,45644
38919,38920,15.0,10,10295,9636
100145,100146,56.0,32,3630,33140
14774,14775,4.0,3,10337,101405
47696,47697,73.0,15,6082,25602
31986,31987,34.0,7,15167,50116
31001,31002,58.0,7,9948,46743
57682,57683,9.0,35,10747,36068
111010,111011,56.0,2,13092,61344
23896,23897,35.0,0,11713,55467
103419,103420,92.0,33,2350,1280
10766,10767,17.0,13,5221,54154
54167,54168,38.0,18,9909,26979
50874,50875,8.0,17,7113,3323
8556,8557,42.0,12,10310,66087
52439,52440,11.0,17,14854,76483
90617,90618,48.0,28,9877,97553
67749,67750,17.0,1,4246,67377
62205,62206,18.0,20,4904,31605
78841,78842,26.0,25,1505,17228
56243,56244,5.0,35,2693,6259
60969,60970,65.0,19,13024,34366
107818,107819,24.0,34,15110,101781
108354,108355,80.0,2,1187,86054
74631,74632,87.0,23,9058,48394
67374,67375,2.0,1,3609,61935
6776,6777,57.0,12,1555,97142
21451,21452,17.0,4,12849,40828
97362,97363,34.0,31,4337,10208
49238,49239,53.0,17,438,30676
99186,99187,43.0,31,14628,57608
24594,24595,34.0,6,334,40239
93708,93709,55.0,29,13122,96639
43576,43577,24.0,16,805,38738
50502,50503,29.0,17,5172,50075
97899,97900,1.0,31,7090,44995
110303,110304,131.0,2,11371,64089
89259,89260,23.0,28,1448,62257
24526,24527,21.0,6,658,87484
79990,79991,23.0,25,6844,47408
11952,11953,1.0,13,12667,25640
70165,70166,12.0,22,4589,75342
6194,6195,1.0,12,657,75077
12939,12940,11.0,3,1239,31033
101286,101287,35.0,32,7420,62457
80164,80165,17.0,25,7321,4634
23225,23226,58.0,0,5968,5418
63559,63560,61.0,20,9106,41482
47890,47891,30.0,15,6761,88084
55675,55676,387.0,18,14400,37975
353,354,5.0,9,1634,79837
101656,101657,6.0,32,11069,20309
92613,92614,22.0,29,3674,94351
79535,79536,31.0,25,3684,79357
61776,61777,27.0,20,1863,68118
18278,18279,39.0,5,13558,103523
29242,29243,38.0,7,2595,40371
88936,88937,2.0,28,658,39579
93170,93171,16.0,29,9387,73002
23419,23420,48.0,0,6818,82594
108769,108770,6.0,2,3765,58048
86088,86089,3.0,27,3366,29242
40583,40584,31.0,14,971,43106
34020,34021,147.0,8,4068,68483
58030,58031,8.0,35,13742,81706
22109,22110,47.0,4,13586,59453
37493,37494,31.0,10,3728,84815
61368,61369,1.0,20,546,16323
44517,44518,13.0,16,5943,43355
58399,58400,7.0,19,547,64953
33489,33490,34.0,8,3038,9398
104054,104055,58.0,33,5190,93940
34122,34123,165.0,8,4178,55730
59393,59394,1.0,19,5147,52980
70987,70988,18.0,22,9223,76359
92113,92114,2.0,29,3034,56152
62364,62365,2.0,20,5683,1018
33213,33214,17.0,8,2471,51492
45205,45206,37.0,16,8985,52161
80365,80366,23.0,25,7828,75110
13440,13441,55.0,3,3121,77795
71555,71556,61.0,22,12989,45965
87139,87140,19.0,27,6786,17446
108422,108423,95.0,2,1260,40354
56070,56071,3.0,35,1915,69820
9769,9770,113.0,13,477,12583
76108,76109,15.0,24,868,21967
70651,70652,9.0,22,7437,92823
14177,14178,42.0,3,6766,72320
105036,105037,44.0,33,10327,93829
59582,59583,49.0,19,4751,65532
43197,43198,39.0,14,14542,82147
15255,15256,5.0,3,12952,4057
42322,42323,98.0,14,7143,34797
58110,58111,18.0,35,14861,13665
91200,91201,5.0,28,13598,24135
317,318,62.0,9,975,6871
48349,48350,39.0,15,10353,61510
82356,82357,64.0,26,1966,65932
103842,103843,15.0,33,4970,54478
85232,85233,4.0,26,14900,4391
108698,108699,50.0,2,3134,77784
81904,81905,34.0,26,1459,81407
92532,92533,3.0,29,4087,94531
93451,93452,9.0,29,13318,67536
70188,70189,18.0,22,4612,69202
105732,105733,22.0,34,1084,23587
69143,69144,85.0,1,13116,19745
17986,17987,18.0,5,10897,38820
1790,1791,57.0,9,6080,4117
45402,45403,36.0,16,9938,81700
43419,43420,8.0,14,15316,4611
66175,66176,13.0,21,10040,53030
2950,2951,18.0,9,14846,96610
86137,86138,1.0,27,3975,11422
51658,51659,22.0,17,10335,67473
72133,72134,36.0,23,359,39346
51487,51488,7.0,17,9156,33095
89939,89940,12.0,28,6241,44566
29164,29165,20.0,7,2752,18034
14594,14595,7.0,3,9068,91585
25244,25245,1.0,6,2969,65600
60078,60079,71.0,19,6858,47387
87070,87071,8.0,27,7244,1993
58070,58071,7.0,35,14691,34373
10156,10157,1.0,13,3620,31788
19358,19359,33.0,4,3650,42890
58442,58443,11.0,19,796,16110
59211,59212,40.0,19,3648,41770
8981,8982,9.0,12,12765,101790
3876,3877,2.0,11,3477,57819
85613,85614,12.0,27,1394,83930
26756,26757,32.0,6,6788,35885
96516,96517,5.0,31,746,40283
45266,45267,9.0,16,10273,75685
67394,67395,3.0,1,3222,20344
17658,17659,22.0,5,8246,17033
59008,59009,76.0,19,3128,87951
66096,66097,16.0,21,9123,2254
14034,14035,1.0,3,5930,60326
48253,48254,7.0,15,10425,19029
40445,40446,12.0,14,1417,40089
59702,59703,30.0,19,5939,51345
75584,75585,127.0,23,13718,14337
5763,5764,17.0,11,14880,69056
47913,47914,36.0,15,6786,55811
78838,78839,26.0,25,1502,89680
42128,42129,65.0,14,6931,77697
63914,63915,25.0,20,13465,83285
64387,64388,105.0,21,450,36760
71213,71214,71.0,22,9122,68136
93033,93034,21.0,29,7797,2543
29846,29847,53.0,7,4747,36809
76580,76581,23.0,24,4217,40625
107403,107404,1.0,34,10913,81698
4656,4657,52.0,11,6055,73375
13236,13237,60.0,3,1622,52883
77209,77210,5.0,24,7492,75917
92819,92820,9.0,29,6891,94733
107060,107061,19.0,34,7135,70010
84476,84477,88.0,26,11170,58051
986,987,21.0,9,4283,86069
97966,97967,12.0,31,7258,51839
41944,41945,24.0,14,7269,66987
76671,76672,33.0,24,4634,1464
19387,19388,43.0,4,3682,26599
76600,76601,4.0,24,4325,75029
38214,38215,22.0,10,8593,92465
15621,15622,65.0,3,14695,47274
38296,38297,37.0,10,8508,16077
75708,75709,170.0,23,13847,51278
16963,16964,3.0,5,6857,96149
79685,79686,32.0,25,4289,27739
66206,66207,27.0,21,10289,31987
62231,62232,6.0,20,5214,69438
28076,28077,20.0,6,14530,44910
105041,105042,46.0,33,10332,45654
19161,19162,25.0,4,2501,81617
56516,56517,27.0,35,4237,76242
21718,21719,50.0,4,9631,53355
5070,5071,24.0,11,9405,4403
109731,109732,23.0,2,10899,102103
32317,32318,118.0,7,15529,84988
84740,84741,5.0,26,11931,29464
64389,64390,106.0,21,452,48190
73124,73125,1.0,23,3864,95891
54049,54050,9.0,18,10118,60414
87668,87669,4.0,27,9374,39394
52492,52493,27.0,17,14526,22462
104277,104278,55.0,33,5956,49366
71356,71357,36.0,22,10295,43410
106037,106038,49.0,34,3624,6033
53814,53815,77.0,18,6040,56674
4949,4950,4.0,11,7981,14534
32460,32461,19.0,8,480,57440
28523,28524,11.0,7,735,74734
58720,58721,3.0,19,2178,77749
63558,63559,61.0,20,9105,81869
90284,90285,2.0,28,8968,84192
20152,20153,7.0,4,6264,29397
3696,3697,4.0,11,2081,18633
107148,107149,19.0,34,9156,87333
60945,60946,53.0,19,12998,27097
72118,72119,29.0,23,342,46254
81426,81427,9.0,26,807,73807
90813,90814,72.0,28,10429,9081
21921,21922,14.0,4,13442,79003
40089,40090,83.0,14,290,85858
13285,13286,12.0,3,3267,871
11902,11903,16.0,13,12442,47185
15262,15263,7.0,3,13030,4573
15038,15039,104.0,3,10526,81128
91901,91902,93.0,29,1208,71285
50795,50796,7.0,17,6097,72783
23449,23450,52.0,0,6850,17654
38006,38007,2.0,10,7714,78956
22472,22473,5.0,0,691,21965
95370,95371,1.0,30,9385,20098
69795,69796,42.0,22,3635,4176
23019,23020,59.0,0,3733,63789
59722,59723,40.0,19,5961,20589
111105,111106,12.0,2,14253,95332
49476,49477,28.0,17,1455,74721
58961,58962,53.0,19,3076,33187
93509,93510,10.0,29,12911,75948
87172,87173,3.0,27,7792,76554
26642,26643,3.0,6,6813,36148
70836,70837,18.0,22,8136,85016
25778,25779,18.0,6,4240,49435
94629,94630,62.0,30,3703,42997
28014,28015,7.0,6,14849,42811
27093,27094,19.0,6,10162,13970
106699,106700,12.0,34,6315,15018
32643,32644,1.0,8,862,28674
96073,96074,5.0,30,12941,100235
107350,107351,1.0,34,10447,22434
10577,10578,7.0,13,4469,79779
103824,103825,7.0,33,4771,72003
92753,92754,13.0,29,6324,66538
59844,59845,68.0,19,6091,79909
51853,51854,11.0,17,12375,57862
91377,91378,86.0,28,13634,47528
63877,63878,18.0,20,13329,60582
32283,32284,109.0,7,15491,39494
47709,47710,77.0,15,6096,15723
17507,17508,21.0,5,8147,65020
79377,79378,55.0,25,3242,11215
70829,70830,15.0,22,8070,97813
101508,101509,10.0,32,9963,56163
52246,52247,33.0,17,12682,75006
73336,73337,64.0,23,4350,61947
107141,107142,15.0,34,9079,38425
89306,89307,30.0,28,904,45293
38648,38649,47.0,10,8955,93627
39395,39396,53.0,10,12563,23952
94346,94347,61.0,30,969,90449
52458,52459,15.0,17,14875,39891
21752,21753,4.0,4,9840,31023
102615,102616,1.0,32,14899,50678
87799,87800,2.0,27,10184,92694
40976,40977,29.0,14,3037,97772
4090,4091,17.0,11,4599,34959
42599,42600,2.0,14,10281,60508
70127,70128,5.0,22,4270,98153
70011,70012,124.0,22,3258,102445
95838,95839,104.0,30,10631,102217
97619,97620,5.0,31,6286,10909
69888,69889,86.0,22,3124,96455
47966,47967,56.0,15,6843,61144
17594,17595,9.0,5,8431,35494
79620,79621,20.0,25,4610,5565
41422,41423,9.0,14,4882,29676
55708,55709,392.0,18,14437,4324
18509,18510,45.0,5,14978,58197
74813,74814,29.0,23,10291,61341
